customer_id,target_monthly_spend,fold_id,oof_prediction
75570383,573.78,1,328.18806248918054
77915507,103.15,0,146.21379088238962
31958910,297.28,3,526.3784954132116
76868487,353.81,2,536.2552029302724
69435006,392.83,0,409.5137542488559
77839435,729.68,3,673.2098372095832
48477656,232.55,1,280.7275634065245
35650259,343.17,0,392.6273927172691
52835676,278.63,1,163.75932420833328
94747661,100.0,4,104.00760833333334
86721650,601.09,3,545.6000075431261
13990016,241.79,3,211.7732863568192
52181606,579.11,3,792.5352243153153
55031862,100.0,0,126.25488798961496
63458545,132.64,3,139.532754350662
70077133,280.2,3,215.49215550289398
94797989,100.0,4,102.6871108093363
11861113,130.48,1,194.3541791306647
71300790,100.0,2,110.12952083333334
56912274,100.0,2,139.92886546537642
69361118,538.62,3,359.32052000665277
58527003,100.0,4,222.8172044624592
78621389,250.92,3,160.275105762365
95531820,134.59,0,259.2293877620567
64980163,100.0,2,141.26290933026922
51770731,1228.82,2,976.0831096197131
63600010,100.0,3,225.0379866342746
29680959,100.0,3,114.2065700147494
77254126,879.47,4,994.7678560322834
64268951,248.5,2,129.23835954121188
95460983,966.87,1,1003.4241737384601
64345143,359.28,2,229.8922820087281
52560459,100.0,3,101.02949374999999
67522325,100.59,1,136.8939568766069
47501584,100.0,0,103.6976625
87983467,100.0,1,120.46850416666665
87404131,272.42,3,208.1229819529546
75471595,385.88,3,468.26852584955606
42131372,100.0,3,203.28267602109446
37786340,445.08,3,332.878866789898
26532649,100.0,0,157.12940902019403
16428210,412.28,2,450.83324870422234
34168928,100.0,2,104.21566666666664
78990863,227.38,1,338.9724275534956
78006645,479.47,2,361.59593754365454
12605714,100.0,3,118.34145579498418
51442746,328.49,1,331.59715679590363
48588939,100.0,2,100.39743125
46824260,244.74,4,430.9370892399053
48441046,560.87,1,478.7312418703005
96319123,100.0,2,109.02693285102356
53707476,1349.93,3,951.1948402171647
61720637,100.0,0,107.76043627115403
83555331,100.0,0,103.15062708333335
89361748,315.25,2,275.30972119276186
77759109,680.51,4,627.898860646671
44371592,428.94,3,622.4865852693515
26610817,1935.7,2,1913.5870796038707
13069781,198.95,2,178.27998298399552
74898724,3520.63,2,2963.1088774705113
97917718,100.0,4,102.68750833333334
94674668,100.0,0,105.8997770833333
98344221,595.31,2,405.0394500706029
95493941,527.95,1,340.362075003967
20408310,100.0,3,105.2034507049148
35204750,100.0,3,310.8919666930195
32991669,401.8,4,302.558831749015
15451514,100.0,4,204.77422707587198
99875046,2162.23,2,1924.9755301898258
34442521,305.4,0,312.293590467763
22536188,100.0,0,107.6930603872769
16752709,686.5,3,626.442091943009
41318787,100.0,2,134.55036262814167
17058618,100.0,3,153.95830251021033
30606165,100.0,4,215.0461043571587
90260929,357.33,0,278.3681066393342
40797781,1182.91,3,1069.2768900312108
66533040,100.0,4,130.976643739709
83798402,100.0,4,105.80024791666668
57786859,100.0,3,102.0010005262011
60845249,873.16,3,886.5202409457952
25516818,100.0,3,247.39399620164787
28467373,153.57,4,133.23782272771183
60197659,100.0,0,137.887261162897
46128578,100.0,3,119.31810229411673
73079625,100.0,1,103.01120416666666
65184780,100.0,0,265.98458149281976
63074353,486.12,2,353.18726196454054
36445132,851.45,1,690.5807096725673
32670859,292.69,0,184.9967311629904
33261871,331.9,0,268.3171095648588
12832356,568.78,2,551.330811761421
39048050,100.0,0,125.01522353579392
99269359,198.28,3,196.6402205911591
82922399,345.24,3,256.33068982356986
16983642,454.89,2,501.2285159951123
64173363,1303.96,0,1289.4511145194006
16749387,100.0,4,124.26833677873634
22569697,100.0,0,157.2220943480852
61702023,2995.56,1,2529.203527455749
76328458,657.85,1,505.43974916904403
56996264,100.0,1,113.39565833333336
67560501,100.0,2,121.87037231088925
46719783,100.0,1,105.4835604166667
58941638,194.54,4,213.97805749379614
91121324,100.0,4,139.48934339551167
64598861,141.02,3,191.5054177725608
14128906,100.0,3,107.43235991988882
45574662,738.55,3,529.3755250301897
65701641,100.0,0,115.90787345524548
34482067,775.2,1,715.9104407399784
24006455,123.17,3,202.86335610108992
46214063,227.14,4,164.25368692356005
57124666,100.0,2,108.40625495320207
33438799,1401.06,2,1253.250690697675
17324698,227.7,2,144.7016538599985
10497577,100.0,0,108.96039129550903
23280076,352.24,4,425.07495564950796
14294164,2394.66,2,2174.827401770907
60009998,109.84,0,183.90211368315732
91246088,1480.61,0,1341.635411633385
69483038,100.0,1,171.9835634813071
34495985,100.0,0,101.81370416666667
33585716,438.52,2,348.7066511118261
94531671,100.0,1,107.12481157178222
44073582,100.0,4,158.43350425937035
14399198,1150.6,4,1193.4930394742096
98703987,785.3,1,687.1172380783785
16300570,534.81,0,488.9651218855711
12653630,544.38,2,500.42903226022145
36286308,100.0,0,103.55268118166487
69872507,100.0,3,177.8606697701552
78019997,100.0,4,135.5502053161983
73507413,100.0,1,382.45455886298816
26035116,100.0,0,118.86631752688551
42138533,292.96,2,460.0833247036534
87173649,307.73,4,236.81480540677092
58565713,182.44,1,307.3323544934939
15892422,513.72,4,462.8994735627383
40468256,195.49,0,192.17600413092958
83382930,359.96,1,356.1789598935182
95599299,100.0,4,123.4107729260227
28574111,100.0,1,174.0481293249764
15749262,100.0,4,119.76593991714893
27592965,100.0,0,127.80734507428458
93156830,100.0,4,100.39450416666666
78172959,100.0,2,155.09991874999986
61779394,103.64,1,256.9719341956948
90929111,743.49,3,681.0693524457636
73961513,533.29,3,1168.2216325727236
73953693,248.6,1,240.80160053168942
91869235,1155.58,3,944.0169147018266
83019302,100.0,2,106.85792083333331
73993115,100.0,4,140.1790619204
35728851,794.61,2,460.02032848524357
56633814,100.0,4,117.89309585771525
51314768,690.41,1,730.2078493687332
51472310,100.0,3,114.76898333333332
36578566,100.0,3,104.76496666666665
21918434,145.14,4,461.16539461358184
54116135,100.0,2,213.93850619600124
69697340,1456.44,4,1739.6142080133704
13289965,100.0,4,266.72072285885093
45062283,486.05,4,399.1128262228858
86379029,100.0,2,147.2361447618208
80377909,134.65,0,114.50913025647728
87210363,234.98,2,181.3392110885606
34118905,723.29,1,1034.4654373975306
77513350,100.0,2,308.6589928831606
12591547,100.0,2,102.36348854166665
96280992,344.26,2,276.34758182882393
14493640,2691.83,3,103.63082708333334
69304391,100.0,1,232.94357395833336
76737539,100.0,1,119.51823741646498
17366709,554.06,4,491.37381003587734
40202689,170.5,2,215.82788799996615
23764007,100.0,1,276.0948771805567
42552399,100.0,1,189.85612641512495
62626162,990.93,4,884.5373180526743
91939282,625.29,3,336.9966817607994
89071183,100.0,0,126.89178984960623
13724186,554.74,0,463.99044967337505
26187750,100.0,1,110.42149774014263
92219224,100.0,3,101.19530833333333
12752936,442.65,2,357.11626400108105
92018823,693.81,2,692.0084329868218
51584334,116.41,0,255.0233280198193
59853584,878.42,0,510.51615886501685
12518916,100.0,1,117.47447291666666
67043640,427.42,4,414.9450152932232
65185825,588.82,4,632.1228754677916
38662951,700.06,4,533.6621149567455
77473407,100.0,4,113.59659362345027
51221012,100.0,4,131.74426595704426
76649249,100.0,0,151.3496429730184
85310427,100.0,3,208.92015758803288
16487714,100.0,0,100.29145416666665
44215644,716.53,4,600.0072034592741
85419147,453.64,0,749.8479776685756
34859563,100.0,1,129.10921020035616
48738780,100.0,0,215.33432199425266
39817262,663.69,2,564.749494341194
38540355,206.35,1,192.23060968913154
96382806,121.76,4,271.27580072026035
26774388,100.0,1,215.0497068802792
64745501,100.0,2,157.26214485939693
68398063,744.75,4,464.33892181362285
72108534,1172.76,4,1149.1146652164466
52289104,475.09,1,318.254750972944
78843781,359.13,3,227.39770325150147
74494245,300.34,0,281.785084390687
48554049,256.48,4,231.88293885022279
38743530,100.0,0,103.59863958333332
76605535,418.62,1,444.6608820635645
34218267,195.33,1,155.2313818420136
86644490,226.76,4,293.2538515049281
58825477,138.65,0,137.95609722320194
53691677,100.0,0,129.2428842416992
19926326,100.0,2,102.41845624999999
11774600,100.0,1,104.99459583333335
41031143,504.51,4,366.21772016879095
76216803,332.53,2,325.74191809792234
14061343,100.0,1,209.3713240950375
57867707,550.2,1,578.1949297516741
40123659,100.0,2,155.35846037610298
10380034,382.85,2,398.2487222177132
76080536,928.9,3,434.49492636632596
72815661,158.33,2,212.78181002109721
61238836,4378.24,4,3894.4591121542335
69343206,394.61,4,378.2934623017077
39651974,471.85,1,666.7756967149198
48828134,100.0,2,120.56218073806193
94714329,100.0,3,105.73646672121711
94110003,866.41,4,742.1419553699172
52676453,100.0,3,109.92945833333334
54311205,100.0,4,135.35774001901333
52310167,1842.67,3,1513.086157254334
11475560,100.0,2,263.38286857776956
25014152,100.0,4,111.40518963251962
58244733,289.2,0,383.7411948417996
36527872,100.0,4,111.0914192849116
28942968,100.0,0,186.71544847879716
42621286,100.0,0,100.87969583333333
88988402,448.12,1,672.0860335692804
62350767,100.0,4,102.67227916666667
70831734,408.94,2,445.4100967500651
36242607,942.95,3,1022.9204584698039
74448885,100.0,1,110.3047845715965
96353372,224.14,0,239.32869869695236
75082414,136.37,4,246.16370611583656
92315567,530.43,1,471.83747128585253
50522892,764.47,0,592.5746256327974
51736880,100.0,0,153.83794406328946
40769349,362.41,3,616.9195942141772
19682091,518.04,2,740.966329590396
89392370,100.0,3,136.63699075695837
23363745,562.38,3,915.0226441787815
13702122,314.88,1,276.3758321653696
76098629,100.0,4,112.35332291666664
98627426,100.0,2,104.47593125
82549130,196.21,3,218.7087845303816
94673850,1161.27,0,1242.2689884695646
21664403,100.0,0,114.52380272887092
91215923,100.0,0,200.88391551924065
96507316,469.72,0,710.7201047381175
74066025,100.0,2,214.76748930703448
40374366,100.0,0,102.73329319712082
23968140,105.97,1,198.03587753720512
81231132,100.0,0,154.55158592211248
86329470,653.28,1,392.5305414383748
40799300,1006.18,3,746.6046661990742
51360661,100.0,3,122.55043011374174
70250150,441.71,1,448.55671701207365
69842191,100.0,0,102.48370625000001
95314693,267.03,0,291.0657001637366
87122344,616.34,3,525.3486284323682
43668657,401.17,4,332.76740210091145
69961269,100.0,0,120.29867061489588
35533314,942.41,0,725.4731190739708
92402170,100.0,0,202.13485129614196
97211940,184.11,1,233.8455907180857
38289696,580.2,4,405.48517704437336
44793738,268.14,4,237.08492853819283
60039359,1638.53,1,1353.4712362007363
65024999,974.44,1,690.9635676347253
33625843,100.0,2,104.41559270833336
86934541,100.0,1,181.88125235512382
94723482,100.0,4,308.94016609826065
28886484,160.67,1,115.57864004329969
30171436,404.69,1,536.3042102970401
86431085,203.59,1,308.3889601434282
48227890,158.75,1,146.57459763759465
27786903,200.98,1,185.76047409956976
78809641,263.79,2,436.43398891598963
20246588,362.45,4,395.3744339087741
13451499,100.0,2,120.50458571851973
94274538,252.97,3,265.1090437242348
45044255,266.88,1,400.90472455799716
13703803,539.42,1,283.9821033744551
48541312,100.0,1,112.442715652338
46702219,100.0,2,100.26434999999998
14458122,643.44,4,456.38054108402923
42536250,1197.49,4,1010.4637120273694
90622071,114.55,3,192.99165841981113
51082256,100.0,0,119.82442001857092
43422026,283.73,3,173.19571455635298
34912783,246.13,3,194.19899977746115
41473101,160.9,4,113.73174267797583
94771397,547.34,0,396.83048426923904
74997370,312.2,3,212.34433611794748
66630783,100.0,0,102.79603333333334
58112925,100.0,0,117.10123231458329
14142455,100.0,0,123.98868675542843
50743803,100.0,0,135.58413547850685
74829799,186.54,0,234.6346566036084
72477619,100.0,1,169.50051764949484
13936411,652.36,0,407.1671310121538
85976122,1161.97,0,1081.5480803554808
82333891,100.0,3,128.94259202256654
35626482,1194.15,3,1235.0697963764283
84917928,1698.17,4,1526.01319847166
13372860,100.0,1,102.41324999999999
89237448,905.96,0,661.9967094002117
39255048,368.68,0,417.9126572779745
54089179,1149.13,3,1042.1099913835426
92902384,115.18,2,213.3240717626522
44678098,420.7,0,265.1582187015072
21679020,186.13,2,203.52359550391463
21094823,100.0,4,124.13322282382595
31728669,419.38,3,407.31110398729186
60572881,100.0,0,207.16587127863923
76864197,100.0,4,142.7376734638837
99489939,754.26,3,559.3575222318466
41345198,100.0,2,169.85666041666667
38263055,2987.95,0,2843.3327746062705
84245401,264.72,2,303.0429352166202
16138080,309.61,4,318.2679407465326
44220638,100.0,3,123.85844549126516
20184152,100.0,4,159.9403942787612
43537653,100.0,2,127.80458251779625
71522377,100.0,4,117.8574310117638
62093327,100.0,0,101.32365208333336
85736917,1119.8,0,1175.5498749806927
38705131,2128.36,0,1880.0090623076835
10677478,179.86,0,233.37804013715322
60321602,100.0,1,130.41961569182132
42163799,433.98,1,372.0031594754066
32136248,100.0,3,123.3519142410451
98170824,1549.1,1,1275.3999379557067
83233590,100.0,1,116.81530421071128
55765990,407.44,4,317.502138725552
77135759,109.0,1,312.80578845756395
42243913,100.0,3,144.9158142933935
17107037,100.0,1,120.18225482696323
16306137,543.74,0,361.69181309478563
23618708,100.0,1,145.63100411892685
22996595,100.0,2,163.81595446182018
20691811,100.0,2,177.04100492554636
55813824,100.0,4,182.51777492680554
40316371,100.0,1,183.98329708719046
10607687,1702.34,2,1434.701112684365
57376994,141.44,0,119.27504889372662
21499261,945.07,3,735.2723634051223
57781260,457.48,4,434.07068604092467
67789626,345.74,3,254.76930153469888
46711353,446.7,4,530.601550198997
90122293,561.19,2,470.94977008281205
96361762,881.59,1,906.3572614066641
72776067,262.1,4,261.7540412724562
84637907,100.0,0,162.99295477327516
20038826,100.0,4,296.12195051662906
21095409,385.85,3,445.9711503306023
48839163,352.01,3,427.2535809989132
71344555,100.0,0,113.28746663302579
94692052,681.4,0,510.82254169506643
49019615,100.0,4,202.36313573417584
74265615,100.0,0,111.08310735015604
68788059,209.92,0,150.65646461405834
53923732,292.23,0,478.23148595063
57374312,143.6,1,121.52531376241961
75222876,1321.74,1,182.48820091327497
81168891,100.0,2,150.66863551533316
61990517,100.0,1,102.01916875
18747833,1009.12,1,601.1289619743508
96247471,483.82,4,351.6073186701873
88332224,712.55,2,1000.1457536841478
98089362,148.15,3,229.88434866067888
51823711,100.0,1,118.7508576290158
29107178,131.07,1,164.98090926822601
56179373,100.0,4,133.97410624999986
67637300,651.75,4,528.2689778466428
50924161,528.14,2,312.798342089902
66720730,561.06,2,528.0186646107691
33295454,1532.66,2,1357.8585182577426
76161502,1815.85,3,1685.0327737401985
13809977,441.15,3,275.21609390950755
78665831,100.0,0,216.83674142247423
19479297,825.73,1,676.9388525088523
31306819,100.0,2,125.12450743282767
29806283,948.07,0,699.383329958113
11930860,100.0,4,100.13486875
24915736,232.82,1,400.49396951170735
67452324,100.0,4,132.5243778664818
64576177,250.09,1,296.7801001763752
22333247,288.86,4,329.03595929154693
83661145,730.16,3,930.0932658024324
87886500,100.0,4,118.0979314684054
25586266,100.0,1,113.04340359734036
73912782,200.19,1,222.9490148167029
74795610,100.0,2,107.10462916666663
93942555,100.0,2,248.2522708911025
52043481,149.01,1,128.85435299009356
27754609,100.0,4,116.01095505006936
73005528,348.61,2,366.8833350034177
13288905,305.08,3,265.57558906360316
42907688,100.0,2,139.7884572916667
46393408,792.78,0,561.340623938607
68505519,764.14,4,704.6853500564666
98982132,118.08,0,224.19140542540868
89185528,237.3,3,209.03207791112243
41164354,1208.1,2,1066.7099330373892
72236212,100.0,2,140.80906460046873
64881749,201.03,2,257.2279466041607
32538640,100.0,1,145.89516566822942
28828144,100.0,2,125.53194179761584
20447531,1453.1,2,1347.7877899794669
52126246,100.0,2,156.5978575348218
12272237,100.0,3,145.93459898072726
64650040,376.53,0,511.41533541560943
29632898,100.0,0,114.48994374999998
82804838,100.0,0,102.15599999999999
74157082,315.87,1,134.49154819159628
56831945,2177.91,3,2192.651643237514
56413604,100.0,2,161.2095859386106
67161755,162.17,3,199.75895872419136
44586013,498.48,2,420.03976094668974
70030641,504.34,1,306.8741010336786
69556608,100.0,3,111.63535614798434
41704546,100.0,0,229.75406303319392
35325835,100.0,2,133.67465349748863
58361040,175.14,3,192.82449893134668
66804002,200.26,0,222.36892849625286
75875008,100.0,3,109.56459583333334
89728655,100.0,3,116.95138225088135
56123307,1137.92,3,977.0610464339185
73402539,292.95,2,288.0355168487601
41817765,100.0,4,110.69552174742137
79977198,623.16,0,552.3436180440063
66809432,100.0,3,700.346155522982
79831675,218.95,2,298.69498816800535
96863017,269.89,1,325.7368306989571
72033071,100.0,1,107.40201330131639
96928903,629.95,3,791.945981213184
12438696,227.07,4,234.65720270970397
61495215,100.0,1,272.2663123485477
99123143,100.0,3,166.28071125856206
19970380,123.0,1,224.4999595205183
61535032,178.35,0,250.36835900836388
87709092,100.0,2,105.03471041666668
17272243,111.07,1,482.36602809616534
31782532,317.23,0,292.006022976296
59184066,100.0,2,100.59593124999999
50182390,678.17,1,459.42189713790765
67807949,100.0,4,124.7449291522045
13433109,100.0,0,118.27748115781252
42075386,853.63,0,522.8732193929027
86379571,330.5,2,255.10672335594995
35487664,481.9,2,315.93812483542706
93640304,100.0,2,107.45922291666668
66084251,451.6,0,367.20843461052726
86030037,100.0,0,120.26865312500003
31543078,888.88,0,559.434702617021
95309122,100.0,2,118.05580416666665
77557313,250.51,2,187.99421714784876
32048399,226.84,1,199.78570907206898
20159147,100.0,0,116.98299298843713
63228698,100.0,2,123.78215214846108
34095837,1706.51,2,1400.7825002526429
91944906,100.0,1,130.25818897383553
68739964,100.0,0,125.8508101696788
90432120,100.0,0,108.68856312665199
48989220,334.76,4,269.0516427093427
31789633,682.31,1,412.00829178281936
76529753,828.47,1,450.5354632218715
93295882,153.38,0,140.03936665556876
91387831,229.44,1,276.4443440859451
15044370,170.05,4,154.8376996199085
60829527,123.93,1,228.4145116280315
98914547,125.06,4,177.20004189055135
29233139,754.93,4,965.4319387921754
74377439,431.58,4,341.9470452226981
82406717,291.85,0,274.3729886262456
45419138,100.0,4,192.848712224032
21295300,100.0,3,277.6780274396392
23624115,100.0,3,243.10170353432662
30438743,100.0,4,391.54128171175086
45980533,130.38,3,230.16823381450774
15683062,710.23,3,710.6765522108537
65393932,210.21,0,268.08820519956066
26654762,100.0,0,108.93232121816678
53453250,243.86,3,328.62707884028976
72366909,100.0,0,154.17292380883129
53873465,100.0,3,175.53546208333572
39605732,100.0,1,127.65934214349952
74693325,950.15,4,1058.8419461420372
89442917,100.0,0,156.40802058408286
86280117,1113.99,1,1026.5137759030958
79196211,251.41,4,215.51416328213003
16426351,230.14,3,152.8022646074492
20105512,253.18,0,588.3034260963761
63915952,198.91,3,369.3701092347452
48643172,141.2,3,167.19163780818957
35078485,499.32,0,477.1076387785497
35544034,100.0,1,206.2482491937289
16428565,100.0,2,132.55540230793383
71433620,100.0,4,115.66629494258567
22265353,100.0,0,113.05609791666666
87847483,1400.94,0,1358.0697910924264
12380602,424.41,2,253.5592535242932
43327739,100.0,4,105.36275754071897
23477914,825.08,1,743.9340361058232
23013640,375.61,3,424.09333482297075
78689947,284.59,2,209.82841142713426
55069731,100.0,1,124.25673996833066
52611808,100.0,4,283.273491868291
84148164,100.0,4,184.77734193483872
63186466,100.0,4,127.51896015704489
85527512,383.42,3,335.3403313820313
21226560,2464.25,3,2675.2733393727963
84435338,100.0,3,140.44770066930158
42669211,100.0,3,111.57282712759934
61100172,100.0,2,103.51067499999999
77502444,2239.59,0,2095.168033780536
53695744,100.0,3,101.11462499999999
47809519,270.77,4,266.7198359007457
21099170,100.0,2,423.0255055653282
61302263,697.82,1,506.2802565695809
75652276,298.16,3,418.5636148908913
95293621,1382.91,0,1182.70590228529
96211400,891.29,4,802.5173192354705
51727967,331.21,2,120.08296985858394
28802794,425.57,4,460.4231873406701
38943431,100.0,1,107.08782839940062
29197530,643.31,2,486.91770856711855
81039196,100.0,3,131.83603464772978
38440758,100.0,4,105.56205416666667
55327878,100.0,1,136.6418141815199
46018883,100.0,2,102.59315350348604
28012866,100.0,3,133.11237703813816
68344454,100.0,1,109.49988933019125
70839892,175.6,0,409.6857547554887
67060865,418.36,3,295.76982044306715
61266707,100.0,2,103.09491666666668
94920855,175.77,2,207.59466554183734
59048649,100.0,1,152.92954082547143
57460803,383.4,4,518.7607074092239
36511902,100.0,1,130.8245611049417
58401955,456.4,4,601.4905743430363
94739574,100.0,2,105.97404312625937
70725055,1374.76,3,1254.7635387968637
92788920,306.52,3,332.5655701369392
31674138,179.34,2,149.52166222699475
18884832,570.59,3,398.1274673357182
29122580,100.0,1,111.3050989583333
77000871,223.45,0,285.78651039169085
48006790,100.0,3,114.81183333333334
91125106,913.86,0,561.7446641371362
23853159,100.0,3,122.18741556220411
31406224,782.1,1,704.6339529002026
94420656,100.0,4,237.20420250815798
75794389,100.0,4,132.0978325663944
88245117,100.0,2,226.04000978826673
