customer_id,target_monthly_spend,fold_id,oof_prediction
75570383,573.78,1,467.6822261182717
77915507,103.15,0,203.282355121574
31958910,297.28,3,718.6906734536055
76868487,353.81,2,541.2996701949812
69435006,392.83,0,494.12195451110836
77839435,729.68,3,786.1518642211649
48477656,232.55,1,374.0085064301552
35650259,343.17,0,503.7991293338868
52835676,278.63,1,207.42144713227754
94747661,100.0,4,289.40306690631917
86721650,601.09,3,404.46311450223374
13990016,241.79,3,226.70200517645938
52181606,579.11,3,777.0064265664987
55031862,100.0,0,100.0
63458545,132.64,3,149.91361358666404
70077133,280.2,3,236.92747990636482
94797989,100.0,4,100.0
11861113,130.48,1,253.6757506126985
71300790,100.0,2,100.0
56912274,100.0,2,144.13917686357303
69361118,538.62,3,293.991278923138
58527003,100.0,4,309.48859141387567
78621389,250.92,3,121.48651999250603
95531820,134.59,0,506.4738800857159
64980163,100.0,2,100.0
51770731,1228.82,2,1205.5044868388734
63600010,100.0,3,138.24593162486002
29680959,100.0,3,100.0
77254126,879.47,4,876.9017503566245
64268951,248.5,2,147.69293097120521
95460983,966.87,1,919.1561660268993
64345143,359.28,2,184.63137444899309
52560459,100.0,3,100.0
67522325,100.59,1,143.23856257541536
47501584,100.0,0,100.0
87983467,100.0,1,100.0
87404131,272.42,3,267.690254701624
75471595,385.88,3,513.0891438526107
42131372,100.0,3,258.56121410270936
37786340,445.08,3,231.86937788488297
26532649,100.0,0,214.19239955245703
16428210,412.28,2,615.3868870511861
34168928,100.0,2,100.0
78990863,227.38,1,401.74974789729356
78006645,479.47,2,472.8238474932856
12605714,100.0,3,122.41621149635174
51442746,328.49,1,302.25707978431365
48588939,100.0,2,100.0
46824260,244.74,4,455.5783928966564
48441046,560.87,1,563.6068350354691
96319123,100.0,2,100.0
53707476,1349.93,3,909.0216378022787
61720637,100.0,0,100.0
83555331,100.0,0,100.0
89361748,315.25,2,590.1976834634456
77759109,680.51,4,679.9198123364959
44371592,428.94,3,567.1920004392347
26610817,1935.7,2,1552.958644508275
13069781,198.95,2,162.6897470938007
74898724,3520.63,2,2256.9618756604086
97917718,100.0,4,103.8045813641175
94674668,100.0,0,100.0
98344221,595.31,2,470.01309327265034
95493941,527.95,1,567.2820555696446
20408310,100.0,3,100.0
35204750,100.0,3,240.84069914787972
32991669,401.8,4,273.06088841726273
15451514,100.0,4,297.4731525449303
99875046,2162.23,2,1688.4542235348142
34442521,305.4,0,469.3675207469538
22536188,100.0,0,100.0
16752709,686.5,3,866.1922522416808
41318787,100.0,2,100.0
17058618,100.0,3,228.5030416371785
30606165,100.0,4,160.81822465293263
90260929,357.33,0,504.9321669526829
40797781,1182.91,3,826.147062768358
66533040,100.0,4,100.0
83798402,100.0,4,100.0
57786859,100.0,3,100.0
60845249,873.16,3,828.0401887248584
25516818,100.0,3,271.04596135116753
28467373,153.57,4,100.0
60197659,100.0,0,100.0
46128578,100.0,3,100.0
73079625,100.0,1,100.0
65184780,100.0,0,475.1582429372125
63074353,486.12,2,140.306896252795
36445132,851.45,1,704.491581293832
32670859,292.69,0,163.27438642491097
33261871,331.9,0,334.6764866046439
12832356,568.78,2,717.3465769422307
39048050,100.0,0,258.72227050051947
99269359,198.28,3,272.7460480147529
82922399,345.24,3,233.70842658403666
16983642,454.89,2,534.5350865483363
64173363,1303.96,0,1088.9754388136885
16749387,100.0,4,100.0
22569697,100.0,0,127.3987185045246
61702023,2995.56,1,1840.5104389919125
76328458,657.85,1,455.9278654125148
56996264,100.0,1,100.0
67560501,100.0,2,204.82364090434447
46719783,100.0,1,100.0
58941638,194.54,4,168.48471963787574
91121324,100.0,4,262.49789401869094
64598861,141.02,3,201.4282065331617
14128906,100.0,3,100.0
45574662,738.55,3,435.8240753892356
65701641,100.0,0,211.29470032181854
34482067,775.2,1,718.1103546074992
24006455,123.17,3,252.23639020684146
46214063,227.14,4,247.0166310661653
57124666,100.0,2,100.0
33438799,1401.06,2,1370.7705111784987
17324698,227.7,2,117.93372543297522
10497577,100.0,0,100.0
23280076,352.24,4,419.7662976595369
14294164,2394.66,2,1889.7930256052118
60009998,109.84,0,288.1950885546516
91246088,1480.61,0,1195.7982991213657
69483038,100.0,1,162.62601763633788
34495985,100.0,0,100.0
33585716,438.52,2,348.5819837728219
94531671,100.0,1,100.0
44073582,100.0,4,197.05915496740676
14399198,1150.6,4,1887.1717281905508
98703987,785.3,1,636.3266571441595
16300570,534.81,0,398.9239418811966
12653630,544.38,2,458.1694562875724
36286308,100.0,0,137.55389066949675
69872507,100.0,3,282.50701019002884
78019997,100.0,4,100.0
73507413,100.0,1,891.5418531121966
26035116,100.0,0,100.0
42138533,292.96,2,488.3989798744838
87173649,307.73,4,412.691268522002
58565713,182.44,1,178.28376755265018
15892422,513.72,4,691.4882622938017
40468256,195.49,0,281.5273185727442
83382930,359.96,1,429.89315771218287
95599299,100.0,4,100.0
28574111,100.0,1,285.5968990573897
15749262,100.0,4,175.5680756386202
27592965,100.0,0,100.0
93156830,100.0,4,100.0
78172959,100.0,2,200.18776993713016
61779394,103.64,1,203.14663912661754
90929111,743.49,3,597.4433430582496
73961513,533.29,3,1598.7104743259617
73953693,248.6,1,369.3623388410369
91869235,1155.58,3,823.2307621602514
83019302,100.0,2,100.0
73993115,100.0,4,287.81228440609937
35728851,794.61,2,744.5900795712435
56633814,100.0,4,100.0
51314768,690.41,1,794.0430006129593
51472310,100.0,3,100.0
36578566,100.0,3,100.0
21918434,145.14,4,456.17802383774165
54116135,100.0,2,351.2980490383863
69697340,1456.44,4,1642.2606278803996
13289965,100.0,4,377.87372876182246
45062283,486.05,4,375.0252739836527
86379029,100.0,2,167.2971234575556
80377909,134.65,0,186.61047857055445
87210363,234.98,2,301.86522295693385
34118905,723.29,1,966.8177265639785
77513350,100.0,2,334.2533073443551
12591547,100.0,2,192.7223572078699
96280992,344.26,2,221.68187483888917
14493640,2691.83,3,100.0
69304391,100.0,1,584.6333687573816
76737539,100.0,1,100.0
17366709,554.06,4,507.3291436132356
40202689,170.5,2,307.1001132707304
23764007,100.0,1,209.3086134068985
42552399,100.0,1,250.23244444748514
62626162,990.93,4,726.4004133945338
91939282,625.29,3,430.4839790691075
89071183,100.0,0,139.39737616548655
13724186,554.74,0,581.9955401694208
26187750,100.0,1,100.0
92219224,100.0,3,100.0
12752936,442.65,2,403.78672702531185
92018823,693.81,2,696.3746785292424
51584334,116.41,0,479.3297997231328
59853584,878.42,0,605.1618896478341
12518916,100.0,1,100.0
67043640,427.42,4,427.6912178652217
65185825,588.82,4,462.95768901151746
38662951,700.06,4,585.8718340236073
77473407,100.0,4,100.0
51221012,100.0,4,146.54787410132212
76649249,100.0,0,112.51488354917717
85310427,100.0,3,245.80651769490584
16487714,100.0,0,100.0
44215644,716.53,4,511.5835646387914
85419147,453.64,0,635.2303729771962
34859563,100.0,1,100.0
48738780,100.0,0,175.8528360516661
39817262,663.69,2,505.31161262861497
38540355,206.35,1,273.0950910209284
96382806,121.76,4,401.89386267130686
26774388,100.0,1,455.6583822678281
64745501,100.0,2,195.41312455940675
68398063,744.75,4,747.5342642335188
72108534,1172.76,4,1028.826818636575
52289104,475.09,1,257.0883391588062
78843781,359.13,3,436.0179440651556
74494245,300.34,0,388.49334194899984
48554049,256.48,4,189.12622408747222
38743530,100.0,0,100.0
76605535,418.62,1,576.8762960072913
34218267,195.33,1,223.39115680858805
86644490,226.76,4,457.3248939565779
