customer_id,target_monthly_spend,fold_id,oof_prediction
75570383,573.78,1,436.11891479713324
77915507,103.15,0,238.258912840785
31958910,297.28,3,603.5431423640928
76868487,353.81,2,516.8671329430085
69435006,392.83,0,435.47593897243377
77839435,729.68,3,951.3674451147272
48477656,232.55,1,275.09071651315173
35650259,343.17,0,474.25730979423105
52835676,278.63,1,143.4515814596542
94747661,100.0,4,100.0
86721650,601.09,3,469.3632887692747
13990016,241.79,3,205.8877736144948
52181606,579.11,3,928.8523532655463
55031862,100.0,0,100.0
63458545,132.64,3,127.31317934132585
70077133,280.2,3,214.3458088725767
94797989,100.0,4,100.0
11861113,130.48,1,254.6853236725357
71300790,100.0,2,100.0
56912274,100.0,2,100.0
69361118,538.62,3,261.7322031314801
58527003,100.0,4,236.26677161028152
78621389,250.92,3,122.9892991741321
95531820,134.59,0,445.85334613885334
64980163,100.0,2,142.5724220979925
51770731,1228.82,2,992.579073609556
63600010,100.0,3,195.14803905134772
29680959,100.0,3,107.86129743040652
77254126,879.47,4,850.7065570730256
64268951,248.5,2,236.2054921681909
95460983,966.87,1,867.6461048834917
64345143,359.28,2,174.6281481572492
52560459,100.0,3,100.0
67522325,100.59,1,151.12441943989003
47501584,100.0,0,100.0
87983467,100.0,1,100.0
87404131,272.42,3,227.57141919866103
75471595,385.88,3,439.49366146191585
42131372,100.0,3,186.10386543743363
37786340,445.08,3,259.59926330714035
26532649,100.0,0,155.59844246252237
16428210,412.28,2,614.1647270103857
34168928,100.0,2,100.0
78990863,227.38,1,350.6490632191621
78006645,479.47,2,389.5544541832508
12605714,100.0,3,100.0
51442746,328.49,1,295.7074766889273
48588939,100.0,2,100.0
46824260,244.74,4,427.4158733908462
48441046,560.87,1,471.929954398049
96319123,100.0,2,100.0
53707476,1349.93,3,1055.6425086368488
61720637,100.0,0,169.36897193675873
83555331,100.0,0,162.36367184797382
89361748,315.25,2,466.58423080997477
77759109,680.51,4,603.4181574913915
44371592,428.94,3,545.8993072463489
26610817,1935.7,2,1945.5219164219761
13069781,198.95,2,167.29208479350734
74898724,3520.63,2,3009.6363416563095
97917718,100.0,4,100.0
94674668,100.0,0,100.0
98344221,595.31,2,433.6420151226909
95493941,527.95,1,486.850401523603
20408310,100.0,3,180.75509731320176
35204750,100.0,3,254.32664183605763
32991669,401.8,4,264.57596320760325
15451514,100.0,4,250.0630791298635
99875046,2162.23,2,1702.113306705509
34442521,305.4,0,410.31997118533224
22536188,100.0,0,100.0
16752709,686.5,3,758.436531998334
41318787,100.0,2,100.0
17058618,100.0,3,198.58278032611258
30606165,100.0,4,174.63660108032832
90260929,357.33,0,422.2643948695065
40797781,1182.91,3,967.5001399757637
66533040,100.0,4,100.0
83798402,100.0,4,100.0
57786859,100.0,3,100.0
60845249,873.16,3,752.5005534809125
25516818,100.0,3,153.66385910456535
28467373,153.57,4,163.29024039055773
60197659,100.0,0,213.6773180637003
46128578,100.0,3,196.91381824614268
73079625,100.0,1,100.0
65184780,100.0,0,416.95969738478345
63074353,486.12,2,280.4084038772071
36445132,851.45,1,670.6326264903003
32670859,292.69,0,132.93174267490562
33261871,331.9,0,291.96528066626007
12832356,568.78,2,538.571434437018
39048050,100.0,0,243.7253650912944
99269359,198.28,3,198.3563918220809
82922399,345.24,3,194.2173226833712
16983642,454.89,2,503.1425395840563
64173363,1303.96,0,1154.744621673162
16749387,100.0,4,100.0
22569697,100.0,0,125.16261276158895
61702023,2995.56,1,2243.6048513298247
76328458,657.85,1,404.5913385809247
56996264,100.0,1,100.0
67560501,100.0,2,193.12885911090572
46719783,100.0,1,100.0
58941638,194.54,4,139.1240078793355
91121324,100.0,4,174.07293003072007
64598861,141.02,3,187.09387246296575
14128906,100.0,3,100.0
45574662,738.55,3,458.21065072763304
65701641,100.0,0,182.66181981584586
34482067,775.2,1,702.5893702283022
24006455,123.17,3,322.8662508710133
46214063,227.14,4,191.49820171559563
57124666,100.0,2,155.94535694394406
33438799,1401.06,2,1411.5604050674679
17324698,227.7,2,174.08982751318658
10497577,100.0,0,113.80347083940347
23280076,352.24,4,378.62225645602655
14294164,2394.66,2,2128.719500990232
60009998,109.84,0,158.71627041483129
91246088,1480.61,0,1581.3349927323209
69483038,100.0,1,231.98396668642766
34495985,100.0,0,100.0
33585716,438.52,2,270.0943077776021
94531671,100.0,1,100.0
44073582,100.0,4,180.3100736510204
14399198,1150.6,4,1245.781464413561
98703987,785.3,1,588.8473588222306
16300570,534.81,0,454.72920303463536
12653630,544.38,2,485.01311848873604
36286308,100.0,0,154.94138470408402
69872507,100.0,3,178.91747930266854
78019997,100.0,4,100.0
73507413,100.0,1,611.8990331563824
26035116,100.0,0,104.6600354017666
42138533,292.96,2,350.061264696488
87173649,307.73,4,296.88510969336375
58565713,182.44,1,180.15686639842767
15892422,513.72,4,634.6995634002515
40468256,195.49,0,201.86212088714245
83382930,359.96,1,319.84904785546064
95599299,100.0,4,129.7233824139612
28574111,100.0,1,193.4139410138168
15749262,100.0,4,181.2270349174747
27592965,100.0,0,153.3244538095014
93156830,100.0,4,100.0
78172959,100.0,2,202.04305252510233
61779394,103.64,1,171.9032353910129
90929111,743.49,3,620.499583938786
73961513,533.29,3,1329.8865048974533
73953693,248.6,1,244.36437256247046
91869235,1155.58,3,993.5867510491621
83019302,100.0,2,100.0
73993115,100.0,4,244.33654795295547
35728851,794.61,2,675.4000822803638
56633814,100.0,4,168.28705343155644
51314768,690.41,1,768.1601604492885
51472310,100.0,3,297.361592388287
36578566,100.0,3,100.0
21918434,145.14,4,443.0397793059106
54116135,100.0,2,262.66270796950096
69697340,1456.44,4,1687.180223199791
13289965,100.0,4,363.58752575821643
45062283,486.05,4,330.2156322544017
86379029,100.0,2,129.35964507181984
80377909,134.65,0,100.0
87210363,234.98,2,203.72169867909173
34118905,723.29,1,1039.040734456159
77513350,100.0,2,358.4579506067413
12591547,100.0,2,101.79328491411587
96280992,344.26,2,205.98030649241136
14493640,2691.83,3,115.36872543873409
69304391,100.0,1,468.9224383677355
76737539,100.0,1,283.26653620732236
17366709,554.06,4,445.21522117364674
40202689,170.5,2,243.22518703986105
23764007,100.0,1,243.95621294020123
42552399,100.0,1,297.250499001617
62626162,990.93,4,858.9386675047217
91939282,625.29,3,302.11805202289895
89071183,100.0,0,100.0
13724186,554.74,0,575.3440278880825
26187750,100.0,1,100.0
92219224,100.0,3,195.88826292395044
12752936,442.65,2,364.8553380166099
92018823,693.81,2,665.8220541965184
51584334,116.41,0,365.63249683340484
59853584,878.42,0,518.7882406539707
12518916,100.0,1,112.83015537098373
67043640,427.42,4,366.6954940433453
65185825,588.82,4,512.8792068590474
38662951,700.06,4,661.0053874350529
77473407,100.0,4,138.81841571383077
51221012,100.0,4,114.47329198706569
76649249,100.0,0,156.29996498308992
85310427,100.0,3,185.3910739709687
16487714,100.0,0,247.2226231556893
44215644,716.53,4,541.3632324279212
85419147,453.64,0,661.6715111404183
34859563,100.0,1,100.0
48738780,100.0,0,166.84656847266558
39817262,663.69,2,509.59706776393955
38540355,206.35,1,227.4144370790188
96382806,121.76,4,376.5074649447403
26774388,100.0,1,404.59888517240717
64745501,100.0,2,124.57791366978029
68398063,744.75,4,680.6211626597182
72108534,1172.76,4,1025.0511575975834
52289104,475.09,1,248.30344253292776
78843781,359.13,3,317.06018155157983
74494245,300.34,0,357.7530824017581
48554049,256.48,4,180.47096465210257
38743530,100.0,0,100.0
76605535,418.62,1,583.1631490922679
34218267,195.33,1,180.86659814669414
86644490,226.76,4,326.48653299999677
58825477,138.65,0,110.48170708569751
53691677,100.0,0,189.87679487372012
19926326,100.0,2,100.0
11774600,100.0,1,100.0
41031143,504.51,4,390.31724851317006
76216803,332.53,2,423.29201539226824
14061343,100.0,1,178.52770569709537
57867707,550.2,1,600.11913241562
40123659,100.0,2,186.2604551488186
10380034,382.85,2,302.03335897187935
76080536,928.9,3,462.6783374665481
72815661,158.33,2,185.25644405957394
61238836,4378.24,4,3677.5564198883
69343206,394.61,4,291.7494980759003
39651974,471.85,1,839.208088341926
48828134,100.0,2,153.58360146796963
94714329,100.0,3,113.81525761962251
94110003,866.41,4,780.6420128454771
52676453,100.0,3,100.0
54311205,100.0,4,138.4529734171047
52310167,1842.67,3,1502.0824664005117
11475560,100.0,2,314.4465390769629
25014152,100.0,4,100.0
58244733,289.2,0,444.71729549919735
36527872,100.0,4,102.34153606058152
28942968,100.0,0,220.60944476286647
42621286,100.0,0,100.0
88988402,448.12,1,672.1324651398932
62350767,100.0,4,100.0
70831734,408.94,2,367.74103085721913
36242607,942.95,3,833.4991558867694
74448885,100.0,1,121.51032028229537
96353372,224.14,0,301.43543554157424
75082414,136.37,4,286.76670643732393
