customer_id,target_monthly_spend,fold_id,oof_prediction
75570383,573.78,1,361.9907925999787
77915507,103.15,0,150.4431527708687
31958910,297.28,3,444.91877219344724
76868487,353.81,2,512.3634779396598
69435006,392.83,0,405.96472080398524
77839435,729.68,3,608.6241791559211
48477656,232.55,1,313.5194159481648
35650259,343.17,0,430.00143996983684
52835676,278.63,1,173.33514912884254
94747661,100.0,4,100.0
86721650,601.09,3,540.4262971232504
13990016,241.79,3,219.1132534188548
52181606,579.11,3,924.5432487778858
55031862,100.0,0,151.34511814297758
63458545,132.64,3,172.76002415141747
70077133,280.2,3,238.10697112045617
94797989,100.0,4,100.0
11861113,130.48,1,201.7831467906532
71300790,100.0,2,100.0
56912274,100.0,2,100.0
69361118,538.62,3,282.7055619163117
58527003,100.0,4,195.24832624820382
78621389,250.92,3,150.9076310527291
95531820,134.59,0,286.61508330877365
64980163,100.0,2,122.10272469305374
51770731,1228.82,2,986.9182301137794
63600010,100.0,3,209.9733935136911
29680959,100.0,3,104.10713114349933
77254126,879.47,4,846.6010191539435
64268951,248.5,2,124.3469229896192
95460983,966.87,1,1109.648518268868
64345143,359.28,2,266.17311323004157
52560459,100.0,3,100.0
67522325,100.59,1,124.8018230396884
47501584,100.0,0,100.0
87983467,100.0,1,100.0
87404131,272.42,3,204.57039814501584
75471595,385.88,3,499.1127403118847
42131372,100.0,3,218.49541795235515
37786340,445.08,3,412.96423022407566
26532649,100.0,0,175.68155685298967
16428210,412.28,2,496.9962151980621
34168928,100.0,2,100.7267786847012
78990863,227.38,1,254.58591230525997
78006645,479.47,2,403.2166067327308
12605714,100.0,3,100.82499988833457
51442746,328.49,1,364.2454571521849
48588939,100.0,2,100.0
46824260,244.74,4,365.20703941296654
48441046,560.87,1,549.214301648383
96319123,100.0,2,100.0
53707476,1349.93,3,1282.4382377772945
61720637,100.0,0,114.35510217548318
83555331,100.0,0,100.0
89361748,315.25,2,355.63926100226706
77759109,680.51,4,639.2933458055362
44371592,428.94,3,601.43393897039
26610817,1935.7,2,1973.4849010696214
13069781,198.95,2,154.85339604559658
74898724,3520.63,2,3403.0714061641856
97917718,100.0,4,100.0
94674668,100.0,0,100.0
98344221,595.31,2,417.11205313473283
95493941,527.95,1,467.9874863412192
20408310,100.0,3,100.0
35204750,100.0,3,263.8757731179125
32991669,401.8,4,318.6541186931972
15451514,100.0,4,153.71110160094017
99875046,2162.23,2,2010.7165130365108
34442521,305.4,0,267.39805231241854
22536188,100.0,0,100.0
16752709,686.5,3,510.8517280452427
41318787,100.0,2,101.54585008574493
17058618,100.0,3,153.4223546007841
30606165,100.0,4,249.68298240139717
90260929,357.33,0,243.07690623368381
40797781,1182.91,3,1060.4066661773845
66533040,100.0,4,130.9087652872979
83798402,100.0,4,100.0
57786859,100.0,3,100.0
60845249,873.16,3,954.1373552682388
25516818,100.0,3,160.0305603949029
28467373,153.57,4,118.26941721373404
60197659,100.0,0,168.3452204633189
46128578,100.0,3,118.71020069881797
73079625,100.0,1,100.0
65184780,100.0,0,236.9802354742818
63074353,486.12,2,352.81427159311863
36445132,851.45,1,695.2073478263152
32670859,292.69,0,191.0228710472006
33261871,331.9,0,263.40747958384196
12832356,568.78,2,567.2076959339169
39048050,100.0,0,130.8871001027885
99269359,198.28,3,208.5786089572614
82922399,345.24,3,268.15938644349075
16983642,454.89,2,549.5408759537332
64173363,1303.96,0,1397.5915891067548
16749387,100.0,4,100.0
22569697,100.0,0,142.1498853259747
61702023,2995.56,1,2564.9479775404857
76328458,657.85,1,478.5822540876665
56996264,100.0,1,100.0
67560501,100.0,2,117.04140509051248
46719783,100.0,1,100.0
58941638,194.54,4,205.3129623500328
91121324,100.0,4,164.69044734980756
64598861,141.02,3,206.22624793772846
14128906,100.0,3,100.0
45574662,738.55,3,577.5854694454282
65701641,100.0,0,134.19103855251078
34482067,775.2,1,727.5034011393062
24006455,123.17,3,181.2816088605053
46214063,227.14,4,157.93887334452614
57124666,100.0,2,102.74844966765536
33438799,1401.06,2,1220.223163387905
17324698,227.7,2,151.10228911117946
10497577,100.0,0,106.01837613069522
23280076,352.24,4,428.1251841564093
14294164,2394.66,2,2181.615557157733
60009998,109.84,0,217.08542369919002
91246088,1480.61,0,1454.7344907022127
69483038,100.0,1,141.26208599732732
34495985,100.0,0,100.0
33585716,438.52,2,360.43015472192855
94531671,100.0,1,100.0
44073582,100.0,4,150.15397488153707
14399198,1150.6,4,1197.6968574699445
98703987,785.3,1,648.6184853026645
16300570,534.81,0,443.97229526157514
12653630,544.38,2,537.8696054775965
36286308,100.0,0,107.02314744281091
69872507,100.0,3,208.4827688968088
78019997,100.0,4,100.0
73507413,100.0,1,426.64974740988526
26035116,100.0,0,100.0
42138533,292.96,2,384.8508698630167
87173649,307.73,4,325.91438785925453
58565713,182.44,1,298.12279460136665
15892422,513.72,4,422.133459278424
40468256,195.49,0,182.15649995785208
83382930,359.96,1,351.24478103512735
95599299,100.0,4,100.14398445031132
28574111,100.0,1,196.2970025653931
15749262,100.0,4,120.29609572648275
27592965,100.0,0,137.06847179796145
93156830,100.0,4,100.0
78172959,100.0,2,100.0
61779394,103.64,1,278.30835676666976
90929111,743.49,3,683.8970649917852
73961513,533.29,3,991.9511740483239
73953693,248.6,1,269.11900921656104
91869235,1155.58,3,1003.1274502748029
83019302,100.0,2,100.0
73993115,100.0,4,198.89377653039645
35728851,794.61,2,504.7101214529081
56633814,100.0,4,122.48790956287306
51314768,690.41,1,679.2432614266218
51472310,100.0,3,137.1471096771333
36578566,100.0,3,100.0
21918434,145.14,4,388.2571943007901
54116135,100.0,2,216.85801017065057
69697340,1456.44,4,1808.7507912921164
13289965,100.0,4,100.0
45062283,486.05,4,429.13626652202413
86379029,100.0,2,144.9669923360117
80377909,134.65,0,127.19884631255013
87210363,234.98,2,230.3316281426414
34118905,723.29,1,1024.6377573237344
77513350,100.0,2,226.01380201644548
12591547,100.0,2,113.62502308848501
96280992,344.26,2,237.95040391474308
14493640,2691.83,3,100.72085324390733
69304391,100.0,1,200.98697513692503
76737539,100.0,1,121.02137011645465
17366709,554.06,4,508.49812706672395
40202689,170.5,2,250.46164778896434
23764007,100.0,1,287.9172526362901
42552399,100.0,1,170.6077234576562
62626162,990.93,4,761.4880017511377
91939282,625.29,3,417.38754157623816
89071183,100.0,0,113.31934572972791
13724186,554.74,0,493.0846459386057
26187750,100.0,1,100.0
92219224,100.0,3,100.0
12752936,442.65,2,399.57958825922054
92018823,693.81,2,739.0204539297376
51584334,116.41,0,270.0185353803834
59853584,878.42,0,535.663914547246
12518916,100.0,1,123.0169698890441
67043640,427.42,4,451.5805555782027
65185825,588.82,4,621.0932693408454
38662951,700.06,4,591.7822233682946
77473407,100.0,4,107.38148138058742
51221012,100.0,4,133.04042842167843
76649249,100.0,0,150.76270388270095
85310427,100.0,3,229.19479368690332
16487714,100.0,0,103.94983862117033
44215644,716.53,4,614.1733562038766
85419147,453.64,0,662.8801759492368
34859563,100.0,1,107.56731920174279
48738780,100.0,0,215.85718738484874
39817262,663.69,2,558.246889412123
38540355,206.35,1,176.39176355206416
96382806,121.76,4,343.22256994276563
26774388,100.0,1,289.5583057258982
64745501,100.0,2,100.0
68398063,744.75,4,635.9810874820421
72108534,1172.76,4,1114.9506046917124
52289104,475.09,1,327.6543965079459
78843781,359.13,3,308.25875088253224
74494245,300.34,0,324.99642994360966
48554049,256.48,4,229.25425857728604
38743530,100.0,0,100.0
76605535,418.62,1,462.40619835093673
34218267,195.33,1,159.3483477089537
86644490,226.76,4,312.8541929034791
58825477,138.65,0,137.24560054009245
53691677,100.0,0,120.8757199363372
19926326,100.0,2,100.0
11774600,100.0,1,100.56733245261138
41031143,504.51,4,450.804811925972
76216803,332.53,2,235.32369111065753
14061343,100.0,1,133.73038396468763
57867707,550.2,1,622.8302830430264
40123659,100.0,2,166.51421435780085
10380034,382.85,2,385.35468182243056
