customer_id,target_monthly_spend,fold_id,oof_prediction
75570383,573.78,1,440.0600914345345
77915507,103.15,0,248.45047184253323
31958910,297.28,3,614.9811524385811
76868487,353.81,2,515.168619318851
69435006,392.83,0,422.9269288527562
77839435,729.68,3,899.4650627381859
48477656,232.55,1,267.68724031562505
35650259,343.17,0,474.06495686532435
52835676,278.63,1,135.3135606350403
94747661,100.0,4,100.0
86721650,601.09,3,465.9310792167264
13990016,241.79,3,219.33631938264875
52181606,579.11,3,948.8919642077053
55031862,100.0,0,100.0
63458545,132.64,3,160.85303879603106
70077133,280.2,3,253.28781574829299
94797989,100.0,4,100.0
11861113,130.48,1,260.64863453003073
71300790,100.0,2,100.0
56912274,100.0,2,100.0
69361118,538.62,3,285.93200994882704
58527003,100.0,4,241.14982978779412
78621389,250.92,3,104.54936327001872
95531820,134.59,0,429.30595980821835
64980163,100.0,2,161.24950336252755
51770731,1228.82,2,1056.7393843733114
63600010,100.0,3,187.7906236403059
29680959,100.0,3,111.69285479125176
77254126,879.47,4,842.9070842926524
64268951,248.5,2,239.86791782433335
95460983,966.87,1,894.0876137516216
64345143,359.28,2,207.87652414369597
52560459,100.0,3,100.0
67522325,100.59,1,152.14410849871308
47501584,100.0,0,100.0
87983467,100.0,1,100.0
87404131,272.42,3,224.84107430729875
75471595,385.88,3,443.98154490946314
42131372,100.0,3,189.42562644572428
37786340,445.08,3,264.54125592652525
26532649,100.0,0,148.15888338527913
16428210,412.28,2,597.3015572463729
34168928,100.0,2,100.0
78990863,227.38,1,340.47564102562706
78006645,479.47,2,373.0002439613514
12605714,100.0,3,100.0
51442746,328.49,1,294.6078375523368
48588939,100.0,2,100.0
46824260,244.74,4,417.9624867460547
48441046,560.87,1,484.4300098704465
96319123,100.0,2,100.0
53707476,1349.93,3,1087.528845538365
61720637,100.0,0,154.55752690324982
83555331,100.0,0,159.96007308636558
89361748,315.25,2,491.7472674039764
77759109,680.51,4,623.8951237431716
44371592,428.94,3,557.7823292411668
26610817,1935.7,2,1859.9224360639812
13069781,198.95,2,181.75009684756472
74898724,3520.63,2,2837.004202240921
97917718,100.0,4,100.0
94674668,100.0,0,100.0
98344221,595.31,2,423.5400812057189
95493941,527.95,1,500.4215571006984
20408310,100.0,3,207.94519262311462
35204750,100.0,3,291.38313943915955
32991669,401.8,4,255.9657577231768
15451514,100.0,4,262.565515749773
99875046,2162.23,2,1722.5356138090644
34442521,305.4,0,395.2321306943686
22536188,100.0,0,100.0
16752709,686.5,3,779.1123459691353
41318787,100.0,2,100.0
17058618,100.0,3,214.39204864138568
30606165,100.0,4,165.6811816875944
90260929,357.33,0,445.11393794432234
40797781,1182.91,3,941.135029007118
66533040,100.0,4,100.0
83798402,100.0,4,100.0
57786859,100.0,3,100.0
60845249,873.16,3,772.2487140328071
25516818,100.0,3,164.77868768691718
28467373,153.57,4,175.807360946294
60197659,100.0,0,154.68610326418212
46128578,100.0,3,204.10414668790128
73079625,100.0,1,100.0
65184780,100.0,0,429.6092430236465
63074353,486.12,2,383.32878096774544
36445132,851.45,1,689.8714237074289
32670859,292.69,0,152.92293299482748
33261871,331.9,0,297.0995570853686
12832356,568.78,2,579.003924757535
39048050,100.0,0,268.61106059092685
99269359,198.28,3,192.4224599765896
82922399,345.24,3,181.03902615299933
16983642,454.89,2,512.6720187350126
64173363,1303.96,0,1147.8605339660112
16749387,100.0,4,100.0
22569697,100.0,0,150.5592711368751
61702023,2995.56,1,2171.0676077343524
76328458,657.85,1,421.4827063613653
56996264,100.0,1,100.0
67560501,100.0,2,181.59423728118225
46719783,100.0,1,100.0
58941638,194.54,4,119.89226729031031
91121324,100.0,4,176.45585863620954
64598861,141.02,3,214.10985538200677
14128906,100.0,3,100.0
45574662,738.55,3,453.63128747066537
65701641,100.0,0,187.7143581862018
34482067,775.2,1,708.3318385859983
24006455,123.17,3,323.83396475865453
46214063,227.14,4,193.79860622529077
57124666,100.0,2,110.60530761892386
33438799,1401.06,2,1415.3928435807331
17324698,227.7,2,160.35746796487564
10497577,100.0,0,103.8577594902581
23280076,352.24,4,376.45983119560685
14294164,2394.66,2,2087.2096795694397
60009998,109.84,0,169.12097195278955
91246088,1480.61,0,1483.951006588742
69483038,100.0,1,233.7406903644579
34495985,100.0,0,100.0
33585716,438.52,2,302.8079243068439
94531671,100.0,1,100.0
44073582,100.0,4,185.98728662360986
14399198,1150.6,4,1357.2316683376644
98703987,785.3,1,604.7264795526926
16300570,534.81,0,458.37817234320596
12653630,544.38,2,470.78615908333904
36286308,100.0,0,142.81703767287024
69872507,100.0,3,188.22430440697067
78019997,100.0,4,113.55327317198623
73507413,100.0,1,677.0147201929634
26035116,100.0,0,104.7985368913026
42138533,292.96,2,373.088190801641
87173649,307.73,4,294.52545683887143
58565713,182.44,1,193.34393882492208
15892422,513.72,4,621.9849462875193
40468256,195.49,0,206.06065572709144
83382930,359.96,1,330.29476459156456
95599299,100.0,4,163.49476328509172
28574111,100.0,1,205.65608133976855
15749262,100.0,4,168.82553900972664
27592965,100.0,0,100.0
93156830,100.0,4,100.0
78172959,100.0,2,223.89483533552124
61779394,103.64,1,170.06619914798847
90929111,743.49,3,623.0114039256606
