customer_id,target_monthly_spend,fold_id,oof_prediction
75570383,573.78,1,355.09128379998936
77915507,103.15,0,148.453508510799
31958910,297.28,3,462.75407776339034
76868487,353.81,2,504.40733689525996
69435006,392.83,0,398.33311954674787
77839435,729.68,3,626.609574994627
48477656,232.55,1,303.8045788074156
35650259,343.17,0,397.64398469988987
52835676,278.63,1,166.060816231088
94747661,100.0,4,108.27492291666665
86721650,601.09,3,541.682496478292
13990016,241.79,3,213.5543517094274
52181606,579.11,3,864.1505223056092
55031862,100.0,0,152.9281981655236
63458545,132.64,3,158.58601415904207
70077133,280.2,3,204.43394597689476
94797989,100.0,4,100.31410416666668
11861113,130.48,1,209.4583900619932
71300790,100.0,2,107.27113541666665
56912274,100.0,2,111.68550000000005
69361118,538.62,3,290.41989137482256
58527003,100.0,4,219.31838395743532
78621389,250.92,3,154.93248635969792
95531820,134.59,0,277.4772298529768
64980163,100.0,2,124.51401480183748
51770731,1228.82,2,1059.1689127000543
63600010,100.0,3,184.89952175684553
29680959,100.0,3,106.830680155083
77254126,879.47,4,919.3628762436379
64268951,248.5,2,123.84187120005004
95460983,966.87,1,1065.523790384434
64345143,359.28,2,252.9197785751055
52560459,100.0,3,103.8336875
67522325,100.59,1,121.0523094365109
47501584,100.0,0,101.13066041666667
87983467,100.0,1,106.66278750000001
87404131,272.42,3,215.0131344891745
75471595,385.88,3,489.74410348927586
42131372,100.0,3,210.1415423095109
37786340,445.08,3,374.30972969537106
26532649,100.0,0,181.10239333913438
16428210,412.28,2,462.1582281829515
34168928,100.0,2,105.32622720511422
78990863,227.38,1,301.38196240262994
78006645,479.47,2,405.33258021487393
12605714,100.0,3,111.99606869416729
51442746,328.49,1,362.96947024275914
48588939,100.0,2,100.05767916666666
46824260,244.74,4,371.4059259564833
48441046,560.87,1,536.9385424908583
96319123,100.0,2,106.46883541666668
53707476,1349.93,3,1153.0694813886473
61720637,100.0,0,106.54850977058724
83555331,100.0,0,101.7350125
89361748,315.25,2,342.08557549441025
77759109,680.51,4,655.7731104027681
44371592,428.94,3,639.7116924018615
26610817,1935.7,2,1982.6272695610842
13069781,198.95,2,147.20948480043614
74898724,3520.63,2,3296.7555475186064
97917718,100.0,4,102.95746041666666
94674668,100.0,0,100.77699791666666
98344221,595.31,2,414.28284769935317
95493941,527.95,1,456.3568035872762
20408310,100.0,3,100.97181041666666
35204750,100.0,3,304.2607261422896
32991669,401.8,4,319.619723929932
15451514,100.0,4,149.50259663380342
99875046,2162.23,2,1990.1410754675949
34442521,305.4,0,281.38832426768613
22536188,100.0,0,102.59850416666666
16752709,686.5,3,566.7074473559546
41318787,100.0,2,110.08334559651448
17058618,100.0,3,143.0132293837254
30606165,100.0,4,251.23877036736528
90260929,357.33,0,231.03977779485234
40797781,1182.91,3,1061.5150601720259
66533040,100.0,4,138.49553681031563
83798402,100.0,4,104.83091666666668
57786859,100.0,3,103.586475
60845249,873.16,3,947.2269359674528
25516818,100.0,3,176.9882531141182
28467373,153.57,4,118.7540377735337
60197659,100.0,0,148.47743901292955
46128578,100.0,3,120.45693576607566
73079625,100.0,1,101.34188125
65184780,100.0,0,250.91833830661153
63074353,486.12,2,278.8512971221
36445132,851.45,1,694.5798218298244
32670859,292.69,0,185.2285712301129
33261871,331.9,0,275.35779036805286
12832356,568.78,2,613.8055629868097
39048050,100.0,0,124.71285787211178
99269359,198.28,3,224.50859822863066
82922399,345.24,3,274.07376822174524
16983642,454.89,2,513.9105279164066
64173363,1303.96,0,1363.1715770436526
16749387,100.0,4,116.7884125
22569697,100.0,0,139.40396876126545
61702023,2995.56,1,2538.3108450202426
76328458,657.85,1,508.13928746049976
